pair_id,split,scenario,complaint_a_id,complaint_b_id,category_a,category_b,department_a,department_b,title_a,title_b,desc_a,desc_b,lat_a,lng_a,lat_b,lng_b,image_a,image_b,ground_truth,annotation_source
PAIR_0395,DEV,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0395,CP-DEV-B0395,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0012,80.2565,13.008407,80.249103,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0393,DEV,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0393,CP-DEV-B0393,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0339,80.2696,13.041107,80.262202,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0402,DEV,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0402,CP-DEV-B0402,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,13.0012,80.2565,13.008407,80.249103,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0076,DEV,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0076,CP-DEV-B0076,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0827,80.2707,13.08279,80.270792,civic_roads_001.jpg,civic_roads_001.jpg,1,ground_truth_verified_same_issue
PAIR_0427,DEV,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0427,CP-DEV-B0427,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,12.975,80.221,12.967793,80.213604,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0320,DEV,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0320,CP-DEV-B0320,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0694,80.1948,13.024355,80.148557,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0241,DEV,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0241,CP-DEV-B0241,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0418,80.2341,13.041935,80.233961,civic_infrastructure_051.jpg,trans_civic_infrastructure_051.jpg,1,ground_truth_verified_same_issue
PAIR_0445,DEV,DIFFERENT_ISSUE_SAME_WARD,CP-DEV-A0445,CP-DEV-B0445,drainage,drainage,drainage,drainage,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0827,80.2707,13.071889,80.281799,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0136,DEV,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0136,CP-DEV-B0136,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,13.0012,80.2565,13.000119,80.25761,,,1,ground_truth_verified_same_issue
PAIR_0042,DEV,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0042,CP-DEV-B0042,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,13.0012,80.2565,13.0012,80.2565,civic_roads_003.jpg,civic_roads_003.jpg,1,ground_truth_verified_same_issue
PAIR_0262,DEV,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0262,CP-DEV-B0262,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,13.0012,80.2565,13.0012,80.2565,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0454,DEV,DIFFERENT_ISSUE_SAME_WARD,CP-DEV-A0454,CP-DEV-B0454,drainage,drainage,drainage,drainage,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0067,80.202,12.995889,80.213095,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0290,DEV,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0290,CP-DEV-B0290,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,12.975,80.221,12.975,80.221,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0020,DEV,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0020,CP-DEV-B0020,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,12.9249,80.1,12.9249,80.1,civic_roads_002.jpg,civic_roads_002.jpg,1,ground_truth_verified_same_issue
PAIR_0341,DEV,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0341,CP-DEV-B0341,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0339,80.2696,13.078945,80.223364,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0275,DEV,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0275,CP-DEV-B0275,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,12.9249,80.1,12.9249,80.1,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0334,DEV,SAME_TEXT_FAR_LOC_5KM_SAFEGUARD,CP-DEV-A0334,CP-DEV-B0334,roads,roads,roads,roads,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,13.0827,80.2707,13.037655,80.224455,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0414,DEV,SAME_DEPT_DIFF_LOC_800M,CP-DEV-A0414,CP-DEV-B0414,garbage,garbage,garbage,garbage,Garbage overflow near market entrance,Garbage dump near residential block B,Trash uncollected for days.,Trash uncollected for days.,12.975,80.221,12.967793,80.228396,civic_garbage_021.jpg,civic_garbage_022.jpg,0,ground_truth_verified_different_issue
PAIR_0485,DEV,DISTANT_NON_DUPLICATE,CP-DEV-A0485,CP-DEV-B0485,infrastructure,infrastructure,infrastructure,infrastructure,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,12.975,80.221,12.88491,80.128549,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0005,DEV,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0005,CP-DEV-B0005,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,12.9249,80.1,12.9249,80.1,civic_roads_001.jpg,civic_roads_001.jpg,1,ground_truth_verified_same_issue
PAIR_0131,DEV,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0131,CP-DEV-B0131,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,13.0339,80.2696,13.034981,80.27071,,,1,ground_truth_verified_same_issue
PAIR_0153,DEV,NEAR_DUPLICATE_120M_DECAY,CP-DEV-A0153,CP-DEV-B0153,drainage,drainage,drainage,drainage,Overflowing sewage drain near bus terminal,Clogged sewer pipe overflowing on street,Stinking drain water standing on public walkway.,Stinking drain water spilling near bus stand area.,12.9249,80.1,12.925981,80.101109,,,1,ground_truth_verified_same_issue
PAIR_0196,DEV,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0196,CP-DEV-B0196,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,13.0012,80.2565,13.003182,80.258534,,,1,ground_truth_verified_same_issue
PAIR_0052,DEV,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0052,CP-DEV-B0052,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0827,80.2707,13.08279,80.270608,civic_water_032.jpg,civic_water_032.jpg,1,ground_truth_verified_same_issue
PAIR_0277,DEV,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0277,CP-DEV-B0277,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,13.0012,80.2565,13.0012,80.2565,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0234,DEV,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0234,CP-DEV-B0234,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0012,80.2565,13.001335,80.256639,civic_water_032.jpg,trans_civic_water_032.jpg,1,ground_truth_verified_same_issue
PAIR_0026,DEV,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0026,CP-DEV-B0026,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,12.9249,80.1,12.9249,80.1,civic_water_032.jpg,civic_water_032.jpg,1,ground_truth_verified_same_issue
PAIR_0203,DEV,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0203,CP-DEV-B0203,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,13.0012,80.2565,12.999218,80.258534,,,1,ground_truth_verified_same_issue
PAIR_0097,DEV,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0097,CP-DEV-B0097,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,13.0827,80.2707,13.083015,80.271024,,,1,ground_truth_verified_same_issue
PAIR_0385,DEV,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0385,CP-DEV-B0385,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,12.975,80.221,12.952477,80.244113,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0126,DEV,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0126,CP-DEV-B0126,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,13.0012,80.2565,13.000885,80.256824,,,1,ground_truth_verified_same_issue
PAIR_0245,DEV,NEAR_DUPLICATE_VISUAL_HASH,CP-DEV-A0245,CP-DEV-B0245,streetlights,streetlights,streetlights,streetlights,Dark streetlight non functional on 2nd main street,Streetlight dark on 2nd main road,Lamp turned off completely making road unsafe at night.,Lamp broken and unlit making area unsafe after evening.,13.0694,80.1948,13.069265,80.194661,civic_roads_002.jpg,trans_civic_roads_002.jpg,1,ground_truth_verified_same_issue
PAIR_0102,DEV,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0102,CP-DEV-B0102,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,13.0012,80.2565,13.001515,80.256176,,,1,ground_truth_verified_same_issue
PAIR_0048,DEV,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0048,CP-DEV-B0048,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,13.0067,80.202,13.0067,80.202,civic_roads_003.jpg,civic_roads_003.jpg,1,ground_truth_verified_same_issue
PAIR_0051,DEV,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0051,CP-DEV-B0051,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,12.9249,80.1,12.92499,80.099908,civic_water_032.jpg,civic_water_032.jpg,1,ground_truth_verified_same_issue
PAIR_0182,DEV,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0182,CP-DEV-B0182,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,12.975,80.221,12.973018,80.218966,,,1,ground_truth_verified_same_issue
PAIR_0359,DEV,SAME_TEXT_FAR_LOC_2KM_SAFEGUARD,CP-DEV-A0359,CP-DEV-B0359,water,water,water,water,Deep crater pothole on main road,Deep crater pothole on main road,Road surface severely damaged near junction.,Road surface severely damaged near junction.,12.975,80.221,12.997523,80.197887,civic_roads_002.jpg,civic_roads_002.jpg,0,ground_truth_verified_different_issue
PAIR_0201,DEV,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0201,CP-DEV-B0201,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,13.0339,80.2696,13.031918,80.271634,,,1,ground_truth_verified_same_issue
PAIR_0296,DEV,DIFFERENT_DEPT_SAME_LOC_SAFEGUARD,CP-DEV-A0296,CP-DEV-B0296,roads,streetlights,roads,streetlights,Large pothole on street,Streetlight dark and unlit,Deep road crater creating hazard,Lamp non functional on pole,13.0339,80.2696,13.0339,80.2696,civic_roads_001.jpg,civic_roads_001.jpg,0,ground_truth_verified_different_issue
PAIR_0194,DEV,NEAR_DUPLICATE_220M_DECAY,CP-DEV-A0194,CP-DEV-B0194,garbage,garbage,garbage,garbage,Uncollected garbage pile outside market gate,Accumulated waste dump near market entrance,Trash dumping uncleaned for 4 days creating foul smell.,Garbage pile uncleaned for days creating health hazard.,13.0067,80.202,13.004718,80.199966,,,1,ground_truth_verified_same_issue
PAIR_0080,DEV,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0080,CP-DEV-B0080,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0012,80.2565,13.00129,80.256592,civic_water_032.jpg,civic_water_032.jpg,1,ground_truth_verified_same_issue
PAIR_0106,DEV,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0106,CP-DEV-B0106,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,13.0694,80.1948,13.069715,80.194476,,,1,ground_truth_verified_same_issue
PAIR_0036,DEV,EXACT_DUPLICATE_SAME_LOC_SAME_TEXT,CP-DEV-A0036,CP-DEV-B0036,roads,roads,roads,roads,Large pothole near main college gate,Large pothole near main college gate,Deep crater on Anna Salai creating hazard for two wheelers.,Deep crater on Anna Salai creating hazard for two wheelers.,13.0827,80.2707,13.0827,80.2707,civic_drainage_011.jpg,civic_drainage_011.jpg,1,ground_truth_verified_same_issue
PAIR_0123,DEV,NEAR_DUPLICATE_CLOSE_LOC_TYPO,CP-DEV-A0123,CP-DEV-B0123,water,water,water,water,Major water pipeline burst on 4th Cross Road,Major water pipelne burst on 4th Cros Road,Drinking water flowing onto street causing low supply pressure.,Drinkng water flowing onto street causing low supply.,13.0012,80.2565,13.000885,80.256824,,,1,ground_truth_verified_same_issue
PAIR_0440,DEV,DIFFERENT_ISSUE_SAME_WARD,CP-DEV-A0440,CP-DEV-B0440,drainage,drainage,drainage,drainage,Broken public park bench near children play area,Damaged rainwater storm drain near north gate,Concrete bench cracked and unsafe.,Drainage grill broken causing open pit.,13.0339,80.2696,13.044711,80.258503,civic_infrastructure_051.jpg,civic_drainage_011.jpg,0,ground_truth_verified_different_issue
PAIR_0058,DEV,NEAR_DUPLICATE_REPHRASED_SAME_LOC,CP-DEV-A0058,CP-DEV-B0058,roads,roads,roads,roads,Large pothole near main college gate,Deep road damage near college entrance,Deep crater on Anna Salai creating hazard for two wheelers.,Severe broken pavement surface creating danger for vehicles.,13.0012,80.2565,13.00111,80.256408,civic_roads_002.jpg,civic_roads_002.jpg,1,ground_truth_verified_same_issue
